low,high,volume,close,time,percentChange,percentVol,open
171.5700,177.0800,23534287,175.1900,2020-04-09,0.0052214826715630824,0.08632163535432968,175.9000
167.7400,175.0000,21664198,174.2800,2020-04-08,0.03228099271456486,-0.3103191817093378,171.2500
166.0100,173.3900,31411919,168.8300,2020-04-07,0.019812745394140796,0.10397067420090278,171.7900
158.5100,166.2000,28453581,165.5500,2020-04-06,0.07374497340770536,0.09507115661945709,160.1500
150.8300,157.9100,25983317,154.1800,2020-04-03,-0.025349263543839595,0.2440358418521913,157.1500
155.9200,161.3509,20886309,158.1900,2020-04-02,-0.008834586466165417,0.07067773061714178,159.1000
158.0350,164.1500,19507559,159.6000,2020-04-01,-0.043165467625899345,-0.1760717254477825,161.6150
164.2,170.93,23520528,166.8,2020-03-31,0.005122024706236905,0.04464992022065073,165.48
158.06,166.75,22515225,165.95,2020-03-30,0.05842209324574266,-0.09504246183932885,159.18
154.75,160.09,24879869,156.79,2020-03-27,-0.04010040406514026,-0.06392831398869059,158.2
157.0201,164.0,26579021,163.34,2020-03-26,0.045643684783304384,-0.24457661777332262,158.25
153.0600,162.9900,35184271,156.2100,2020-03-25,-0.029631010063361773,0.15584246038541782,158.9200
152.5700,161.3100,30440369,160.9800,2020-03-24,0.08696826468602303,0.020435412903423655,155.2050
142.25,152.31,29830765,148.1,2020-03-23,-0.01088626193815534,-0.08405795704166963,149.66
148.0000,159.2700,32568398,149.7300,2020-03-20,-0.022203356625089876,-0.18297769582456735,156.0200
144.8,159.9294,39862312,153.13,2020-03-19,0.04198421339139902,0.06149089652592532,146.62
137.1006,148.18,37553136,146.96,2020-03-18,-0.01646365948333539,0.0962628120672604,139.75
140.0,153.94,34255596,149.42,2020-03-17,0.023354564755838636,-0.12435508423363262,150.74
143.1,159.13,39120419,146.01,2020-03-16,-0.1425299506694856,0.11681279999926919,152.32
157.6000,170.7900,35028627,170.2800,2020-03-13,0.10234997086812969,-0.19039532699037254,163.5300
154.34,166.6,43266335,154.47,2020-03-12,-0.0926339285714286,1.1211895022474647,159.54
167.66,175.88,20397204,170.24,2020-03-11,-0.03258985651370927,6.801832304931281,174.01
172.67,176.17,2614412,175.975,2020-03-10,0.03820058997050135,-0.9127046505429005,174.67
165.1900,175.0000,29949041,169.5000,2020-03-09,-0.06400132530785796,0.21944583675189477,169.6000
176.2600,183.7800,24559550,181.0900,2020-03-06,-0.022033806772155273,0.27031552867637276,178.3300
183.8901,188.99,19333425,185.17,2020-03-05,-0.03436587400917812,-0.1616933275108875,186.78
186.39,191.83,23062473,191.76,2020-03-04,0.03157781483673139,-0.1758723809774292,189.17
183.97,197.24,27984104,185.89,2020-03-03,-0.034688684634159084,0.5761559757796464,196.22
188.85,194.55,17754654,192.57,2020-03-02,0.0005195614901023493,-0.45510281985105705,194.03
181.82,192.74,32583494,192.47,2020-02-28,0.014334650856389963,0.5027466691534503,182.695
189.5,195.88,21682626,189.75,2020-02-27,-0.037778904665314306,0.30971615582043355,191.82
195.4900,201.2100,16555210,197.2000,2020-02-26,0.00218529247344601,-0.22760071657962144,197.1900
195.9537,203.5000,21433487,196.7700,2020-02-25,-0.01967915504184925,-0.07134167822895754,202.2700
198.17,203.65,23080057,200.72,2020-02-24,-0.04500903987058713,0.6370655261521281,201.8
208.8305,214.237,14098432,210.18,2020-02-21,-0.02050517289588971,0.07545983118895094,213.48
212.9450,218.7650,13109213,214.5800,2020-02-20,-0.013379925513816726,0.08027110416927274,216.5200
216.11,218.32,12135114,217.49,2020-02-19,-0.001423324150596872,-0.22360244314372857,217.99
213.4,217.975,15630026,217.8,2020-02-18,0.016901671491269088,0.45507299697153547,213.55
212.65,214.93,10741747,214.18,2020-02-14,0.004879421976166087,-0.3023310628140907,214.0
209.1800,214.3259,15396625,213.1400,2020-02-13,0.011292465363446524,0.11459062681522636,209.5235
207.4000,211.2200,13813704,210.7600,2020-02-12,0.017230561320527027,-0.4481319621698219,207.8500
206.5102,210.86,25030810,207.19,2020-02-11,-0.027550924622172124,1.1111733374942543,210.19
210.6600,213.8000,11856350,213.0600,2020-02-10,0.0034380445532895543,-0.03154413344300566,211.5200
209.9300,212.8200,12242530,212.3300,2020-02-07,0.0070192079677495745,0.15850407091229335,210.3000
209.3380,211.1900,10567533,210.8500,2020-02-06,0.003521964685164747,-0.1571699470272897,210.4700
208.7100,212.7300,12538154,210.1100,2020-02-05,0.0013344135728923234,-0.3612397848273642,212.5100
205.2025,210.6000,19628890,209.8300,2020-02-04,0.027621333072138876,0.2655219761002041,206.6165
202.5,205.14,15510509,204.19,2020-02-03,0.01129215987321075,-0.5054033784591968,203.44
201.0600,208.6900,31359917,201.9100,2020-01-31,-0.03636710733546511,-0.3570559604719583,208.4300
204.7500,211.4300,48775500,209.5300,2020-01-30,-0.06137167943376787,0.45121965914613815,206.5300
218.45,224.2,33610005,223.23,2020-01-29,0.024978189999540934,1.5056223667579034,221.44
213.52,218.74,13413835,217.79,2020-01-28,0.01358961232373046,-0.028732887759487125,216.14
212.5,216.06,13810655,214.87,2020-01-27,-0.014086445810773562,0.15999153019564205,213.1
216.1100,221.7800,11905824,217.9400,2020-01-24,-0.008281761922096842,0.06349477445288065,220.8000
219.2700,221.4850,11195000,219.7600,2020-01-23,-0.007048617386589573,-0.08333984288960761,220.7500
221.28,222.75,12212814,221.32,2020-01-22,-0.0005419075144509344,-0.1376353648179951,222.31
219.1200,222.3700,14162007,221.4400,2020-01-21,-0.0031511659313945284,-0.10964058467702387,222.1550
220.5300,222.2900,15905944,222.1400,2020-01-17,0.0016683951841998113,0.5881664111905718,222.0300
220.3900,222.6300,10015288,221.7700,2020-01-16,0.0028035270178612404,-0.0021110001270366885,222.5700
220.14,221.68,10036475,221.15,2020-01-15,0.009540765087190817,-0.24624837433998226,220.61
218.6300,222.3800,13315361,219.0600,2020-01-14,-0.01284304447749085,-0.068573059036527,221.6100
219.2100,221.9700,14295658,221.9100,2020-01-13,0.017655691094194292,0.17878690228895944,219.5965
217.42,219.88,12127432,218.06,2020-01-10,-0.0010994044892350674,-0.043546161903325054,219.2
216.278,218.38,12679579,218.3,2020-01-09,0.014310937645200417,-0.06026398120524845,217.54
212.6121,216.2400,13492703,215.2200,2020-01-08,0.010137989298788952,-0.10714460836944129,213.0000
211.7500,214.5800,15111857,213.0600,2020-01-07,0.002163687676387527,-0.11491273122113388,212.8200
206.52,212.78,17073861,212.6,2020-01-06,0.018833564959026328,0.5248036689893454,206.92
206.95,210.4,11197416,208.67,2020-01-03,-0.00529125750786541,-0.07388244541861777,207.2135
206.27,209.79,12090707,209.78,2020-01-02,0.02207064555420213,0.34899432719132384,206.75
203.6001,205.56,8962756,205.25,2019-12-31,0.004109387994716496,-0.14919491219325254,203.995
203.9001,207.9000,10534441,204.4100,2019-12-30,-0.01773185968284474,0.023990647412223343,207.8600
206.5875,208.9300,10287634,208.1000,2019-12-27,0.0014918908513403828,0.09813559019896201,208.6697
205.31,207.82,9368273,207.79,2019-12-26,0.01301677067082685,0.5494293757493252,205.5665
205.0,206.79,6046273,205.12,2019-12-24,-0.005141138810747847,-0.5472039873007162,206.3
205.68,208.59,13353194,206.18,2019-12-23,-0.0005816771691711242,-0.5111446634195888,206.7
203.4300,207.7100,27315226,206.3000,2019-12-20,0.0011647093079685256,0.6251146465317134,207.4800
202.51,206.3,16808184,206.06,2019-12-19,0.017580246913580178,-0.2781461305182371,202.78
200.0900,204.3000,23284746,202.5000,2019-12-18,0.020716769998487816,1.2878413929406771,200.0900
196.1300,199.0000,10177605,198.3900,2019-12-17,0.002374696847210922,-0.31797982313293416,198.8400
194.8100,199.1200,14922733,197.9200,2019-12-16,0.019628045953325346,-0.20649169787121358,195.2700
193.1700,196.8000,18806020,194.1100,2019-12-13,-0.013418043202032992,-0.20873349275335118,196.4000
194.1,203.66,23766986,196.75,2019-12-12,-0.02724216355186393,1.9554211996850963,202.35
200.2800,202.6300,8041827,202.2600,2019-12-11,0.006919898441778205,-0.15220395868755565,200.2800
200.15,202.05,9485568,200.87,2019-12-10,-0.002334359789410989,-0.21040573807950547,201.66
200.21,203.1418,12013218,201.34,2019-12-09,0.0014424272569011354,-0.02168707665809544,200.65
200.0600,201.5700,12279525,201.0500,2019-12-06,0.00847712680577839,0.25874776404742006,200.5000
198.2126,201.29,9755350,199.36,2019-12-05,0.00327109858587904,0.15312297169045785,199.86
198.05,200.0288,8459939,198.71,2019-12-04,-0.0005532642591288273,-0.3499440225538778,200.0
195.08,198.93,13014170,198.82,2019-12-03,-0.004406609914872295,0.12754699783919965,197.6
198.0500,202.1800,11542020,199.7000,2019-12-02,-0.009621106923229483,0.44542092771016883,202.1300
201.2100,203.8000,7985231,201.6400,2019-11-29,-0.0017821782178218948,-0.3742260532603251,201.6000
199.42,203.14,12760568,202.0,2019-11-27,0.015228426395939021,0.08612928244436979,199.9
198.0387,200.15,11748664,198.97,2019-11-26,-0.004104309525001182,-0.23143240264804588,200.0
199.25,200.97,15286442,199.79,2019-11-25,0.0048787848304998604,0.5348115331837924,199.515
197.62,199.3,9959817,198.82,2019-11-22,0.004496539180518289,-0.17897705751016924,198.38
196.8600,199.0900,12130985,197.9300,2019-11-21,0.002126474608880713,-0.019341176889049794,197.4200
195.4300,199.5900,12370240,197.5100,2019-11-20,-0.009080874974914721,-0.35133449195924693,198.5800
196.8600,200.0000,19070291,199.3200,2019-11-19,0.009726443768997006,0.17891721413563855,197.4000
193.0500,198.6300,16176107,197.4000,2019-11-18,0.01178882624295241,0.40292988033545196,194.5600
193.38,195.3,11530232,195.1,2019-11-15,0.010095780481490957,0.27266700714147185,194.26
191.45,194.03,9059897,193.15,2019-11-14,-0.00020705005435062152,-0.17710612363530676,192.93
192.74,195.7,11009800,193.19,2019-11-13,-0.006581992081040822,-0.3749919814726319,194.7
189.74,195.06,17615454,194.47,2019-11-12,0.02563155951690299,1.039352527180633,190.0
188.54,190.08,8637768,189.61,2019-11-11,-0.006445189687696473,-0.19759021639449525,189.93
189.7,192.34,10764784,190.84,2019-11-08,0.002205650666946779,-0.20101049521420544,190.0
189.47,193.44,13472998,190.42,2019-11-07,-0.005899243017489009,0.2278296428722122,191.91
191.35,194.37,10973019,191.55,2019-11-06,-0.014254837381638463,0.10370848627945772,194.03
193.6,195.75,9941954,194.32,2019-11-05,-0.0020542317173377622,-0.3927202568984781,195.37
193.8119,197.3672,16371292,194.72,2019-11-04,0.005681231277760546,-0.24597361189607747,194.55
189.91,194.11,21711829,193.62,2019-11-01,0.010279154709105232,-0.48655447695884424,192.85
188.25,198.09,42286529,191.65,2019-10-31,0.018061088977423756,0.47162616972823557,196.7
185.98,190.45,28734559,188.25,2019-10-30,-0.005599281601605832,1.1167459086544747,189.56
188.47,192.53,13574874,189.31,2019-10-29,-0.00047518479408659164,0.014777540757432428,191.69
185.08,189.53,13377192,189.4,2019-10-28,0.008036617169620675,0.6594459413192015,187.2
185.0876,189.0,8061240,187.89,2019-10-25,0.008101727653181623,-0.2993519741936964,185.83
182.8,186.73,11505406,186.38,2019-10-24,0.0012355627182378814,-0.06995599887121462,184.62
182.0,186.38,12370819,186.15,2019-10-23,0.020895031260282915,-0.37691652221354566,182.01
181.5,190.65,19854192,182.34,2019-10-22,-0.03910202360876891,1.444315476402993,190.0
