high,time,low,volume,open,close
283.5700,2020-04-27 16:00:00,282.8600,394266,283.1500,283.2700
283.4500,2020-04-27 15:59:00,283.1200,135945,283.3700,283.1500
283.4000,2020-04-27 15:58:00,283.0700,165833,283.1000,283.3600
283.0900,2020-04-27 15:57:00,282.8800,112548,282.9114,283.0685
283.0500,2020-04-27 15:56:00,282.8200,110736,283.0300,282.9100
283.1500,2020-04-27 15:55:00,282.8000,105281,282.9500,283.0200
283.0500,2020-04-27 15:54:00,282.8300,65817,282.8821,282.9761
283.0000,2020-04-27 15:53:00,282.7600,99554,282.9222,282.9000
283.1800,2020-04-27 15:52:00,282.8700,56874,283.1100,282.9300
283.6100,2020-04-27 15:51:00,282.6000,224127,283.2000,283.0850
283.1900,2020-04-27 15:50:00,282.9600,78656,282.9800,283.1300
283.0798,2020-04-27 15:49:00,282.9600,50367,283.0500,282.9888
283.1000,2020-04-27 15:48:00,282.9428,56746,283.0400,283.0100
283.1000,2020-04-27 15:47:00,282.9900,77195,283.0200,283.0300
283.0300,2020-04-27 15:46:00,282.8700,90011,282.9800,283.0300
283.0000,2020-04-27 15:45:00,282.8100,77027,282.9090,282.9950
282.9400,2020-04-27 15:44:00,282.8300,48774,282.8600,282.9000
282.9300,2020-04-27 15:43:00,282.7300,67029,282.8700,282.8700
282.9100,2020-04-27 15:42:00,282.8000,30932,282.8300,282.8800
282.8500,2020-04-27 15:41:00,282.6800,34826,282.6998,282.8300
282.8400,2020-04-27 15:40:00,282.6686,23179,282.8400,282.6858
282.9200,2020-04-27 15:39:00,282.7700,45728,282.7750,282.8422
282.7700,2020-04-27 15:38:00,282.5500,31716,282.6700,282.7700
282.8500,2020-04-27 15:37:00,282.6529,43862,282.8500,282.6811
282.9200,2020-04-27 15:36:00,282.7600,46581,282.8100,282.8500
282.8000,2020-04-27 15:35:00,282.5700,41155,282.6299,282.8000
282.7700,2020-04-27 15:34:00,282.4100,65428,282.4100,282.6200
282.7400,2020-04-27 15:33:00,282.4100,43938,282.7400,282.4200
282.8000,2020-04-27 15:32:00,282.6200,30166,282.6600,282.7800
282.7710,2020-04-27 15:31:00,282.5400,61950,282.5900,282.6700
282.6400,2020-04-27 15:30:00,282.4700,47732,282.4700,282.5548
282.7100,2020-04-27 15:29:00,282.4228,72054,282.5700,282.4828
282.9060,2020-04-27 15:28:00,282.5000,57514,282.8400,282.5900
282.9900,2020-04-27 15:27:00,282.7800,29718,282.8504,282.8400
283.0775,2020-04-27 15:26:00,282.7200,59728,283.0775,282.8577
283.1700,2020-04-27 15:25:00,282.9900,45176,283.0500,283.0601
283.1400,2020-04-27 15:24:00,283.0200,49730,283.0605,283.0500
283.1000,2020-04-27 15:23:00,282.9500,44026,283.0000,283.0547
283.1062,2020-04-27 15:22:00,282.9600,46455,283.0700,283.0200
283.1800,2020-04-27 15:21:00,282.8632,108042,282.8700,283.0878
282.9500,2020-04-27 15:20:00,282.7000,50873,282.7690,282.8600
282.8699,2020-04-27 15:19:00,282.6842,26913,282.7100,282.7650
282.9400,2020-04-27 15:18:00,282.6900,47526,282.8000,282.7200
282.8000,2020-04-27 15:17:00,282.6500,23354,282.7453,282.7900
282.8500,2020-04-27 15:16:00,282.6400,41600,282.7261,282.7523
282.8156,2020-04-27 15:15:00,282.6700,35286,282.7074,282.7300
282.7000,2020-04-27 15:14:00,282.5300,36759,282.5300,282.7000
282.5900,2020-04-27 15:13:00,282.4500,18037,282.5500,282.5600
282.5750,2020-04-27 15:12:00,282.3800,30402,282.3900,282.5400
282.4900,2020-04-27 15:11:00,282.3700,39722,282.4500,282.4000
282.6400,2020-04-27 15:10:00,282.4000,40822,282.5453,282.4360
282.5600,2020-04-27 15:09:00,282.4800,53306,282.5200,282.5300
282.5500,2020-04-27 15:08:00,282.3345,41833,282.3500,282.5310
282.8100,2020-04-27 15:07:00,282.3300,57586,282.6796,282.3386
282.9300,2020-04-27 15:06:00,282.6500,60378,282.8100,282.6700
282.9797,2020-04-27 15:05:00,282.7960,45274,282.9650,282.8150
282.9600,2020-04-27 15:04:00,282.7000,48260,282.7500,282.9600
282.7480,2020-04-27 15:03:00,282.5550,18797,282.7100,282.7450
282.7399,2020-04-27 15:02:00,282.5200,29366,282.5401,282.7100
282.6475,2020-04-27 15:01:00,282.4851,31954,282.6002,282.5400
282.6900,2020-04-27 15:00:00,282.4800,41932,282.6650,282.5860
282.8400,2020-04-27 14:59:00,282.6200,61885,282.8400,282.6500
282.8300,2020-04-27 14:58:00,282.5800,36572,282.5800,282.8299
282.6900,2020-04-27 14:57:00,282.5411,33362,282.5500,282.5835
282.6194,2020-04-27 14:56:00,282.4800,23576,282.6194,282.5500
282.6100,2020-04-27 14:55:00,282.4900,18547,282.6000,282.5800
282.6700,2020-04-27 14:54:00,282.5073,33165,282.5300,282.5900
282.5950,2020-04-27 14:53:00,282.4401,35848,282.5950,282.5218
282.7650,2020-04-27 14:52:00,282.4500,43093,282.7600,282.5929
282.8150,2020-04-27 14:51:00,282.6000,33813,282.8100,282.7528
282.9500,2020-04-27 14:50:00,282.7100,69799,282.7200,282.8200
282.7860,2020-04-27 14:49:00,282.5500,54780,282.7860,282.7104
282.8300,2020-04-27 14:48:00,282.7501,20167,282.8239,282.7700
282.8500,2020-04-27 14:47:00,282.7800,22992,282.8200,282.8100
282.9600,2020-04-27 14:46:00,282.7600,46958,282.8900,282.8200
282.9500,2020-04-27 14:45:00,282.8650,16767,282.9400,282.8999
282.9700,2020-04-27 14:44:00,282.7800,31475,282.9200,282.9400
283.0000,2020-04-27 14:43:00,282.8700,35148,282.9600,282.9200
283.0000,2020-04-27 14:42:00,282.9200,24956,282.9292,282.9500
283.0200,2020-04-27 14:41:00,282.8039,62736,282.8039,282.9450
282.9350,2020-04-27 14:40:00,282.7309,35491,282.9260,282.8200
283.0100,2020-04-27 14:39:00,282.8200,70814,282.9300,282.9300
282.9727,2020-04-27 14:38:00,282.8303,45402,282.8400,282.9350
282.8600,2020-04-27 14:37:00,282.7300,31812,282.7300,282.8500
282.8200,2020-04-27 14:36:00,282.6504,75484,282.7005,282.7200
282.7600,2020-04-27 14:35:00,282.6600,24270,282.6900,282.7050
282.7700,2020-04-27 14:34:00,282.6510,37972,282.6510,282.7100
282.7000,2020-04-27 14:33:00,282.5400,39113,282.5850,282.6700
282.6000,2020-04-27 14:32:00,282.3500,50015,282.4000,282.5800
282.5800,2020-04-27 14:31:00,282.3610,24418,282.4850,282.3900
282.5600,2020-04-27 14:30:00,282.4100,31776,282.4100,282.4600
282.5000,2020-04-27 14:29:00,282.3800,31590,282.4600,282.4000
282.5100,2020-04-27 14:28:00,282.3800,21795,282.4200,282.4100
282.4350,2020-04-27 14:27:00,282.3353,19705,282.4348,282.4100
282.5600,2020-04-27 14:26:00,282.3760,40043,282.5000,282.4514
282.6500,2020-04-27 14:25:00,282.4800,50488,282.4800,282.4900
282.4700,2020-04-27 14:24:00,282.2900,24170,282.3300,282.4700
282.4756,2020-04-27 14:23:00,282.3200,25975,282.4684,282.3300
282.4800,2020-04-27 14:22:00,282.3400,22593,282.4200,282.4550
282.4500,2020-04-27 14:21:00,282.2200,46996,282.2400,282.4214
282.3600,2020-04-27 14:20:00,282.1600,35692,282.1600,282.2350
282.2200,2020-04-27 14:19:00,282.1400,21593,282.1401,282.1710
282.2000,2020-04-27 14:18:00,282.0600,24428,282.0600,282.1600
282.1100,2020-04-27 14:17:00,281.9088,30164,282.1000,282.0500
282.2201,2020-04-27 14:16:00,282.0201,30218,282.1000,282.1100
282.3000,2020-04-27 14:15:00,282.1100,33430,282.1700,282.1100
282.2200,2020-04-27 14:14:00,282.0994,28685,282.1900,282.1850
282.2500,2020-04-27 14:13:00,282.1700,13540,282.2200,282.2100
282.2500,2020-04-27 14:12:00,282.1400,24897,282.1600,282.2100
282.2300,2020-04-27 14:11:00,282.0100,21624,282.0399,282.1800
282.1100,2020-04-27 14:10:00,281.9500,22969,282.1100,282.0699
282.1600,2020-04-27 14:09:00,282.0300,18976,282.0500,282.1350
282.2400,2020-04-27 14:08:00,281.9301,40387,282.1900,282.0700
282.2600,2020-04-27 14:07:00,282.1100,22003,282.1800,282.1837
282.3500,2020-04-27 14:06:00,281.9300,41475,282.0726,282.1900
282.2000,2020-04-27 14:05:00,282.0101,25500,282.0727,282.0698
282.1600,2020-04-27 14:04:00,281.9200,27341,281.9600,282.0800
282.1800,2020-04-27 14:03:00,281.9400,38446,282.0550,281.9800
282.1200,2020-04-27 14:02:00,281.8801,39215,281.9125,282.0865
282.0900,2020-04-27 14:01:00,281.6950,71077,281.6950,281.9000
281.8100,2020-04-27 14:00:00,281.5900,32402,281.7500,281.7194
281.7299,2020-04-27 13:59:00,281.5600,26325,281.7200,281.6800
281.8500,2020-04-27 13:58:00,281.7500,22174,281.8300,281.7500
281.8800,2020-04-27 13:57:00,281.7000,29048,281.8100,281.8200
281.9700,2020-04-27 13:56:00,281.6900,37745,281.7876,281.8062
281.8100,2020-04-27 13:55:00,281.6500,23634,281.7100,281.7800
281.7800,2020-04-27 13:54:00,281.6300,27225,281.7800,281.7100
281.8400,2020-04-27 13:53:00,281.6400,38472,281.7366,281.7700
281.7807,2020-04-27 13:52:00,281.5900,46206,281.6200,281.7400
281.6174,2020-04-27 13:51:00,281.3200,25727,281.3500,281.5900
281.4500,2020-04-27 13:50:00,281.2132,21736,281.3200,281.3600
281.4399,2020-04-27 13:49:00,281.3000,19368,281.3600,281.3050
281.5700,2020-04-27 13:48:00,281.2100,35070,281.2352,281.3700
281.3900,2020-04-27 13:47:00,281.2100,23731,281.3900,281.2400
281.4000,2020-04-27 13:46:00,281.2000,20306,281.3691,281.4000
281.5200,2020-04-27 13:45:00,281.2400,27982,281.3251,281.3999
281.4100,2020-04-27 13:44:00,281.2000,30680,281.2000,281.3100
281.4301,2020-04-27 13:43:00,281.1300,33061,281.4277,281.1900
281.5597,2020-04-27 13:42:00,281.3000,42716,281.3700,281.4365
281.4700,2020-04-27 13:41:00,281.2000,70117,281.2200,281.4000
281.2900,2020-04-27 13:40:00,281.1600,29716,281.2350,281.2200
281.3410,2020-04-27 13:39:00,281.1500,44974,281.3200,281.2100
281.3100,2020-04-27 13:38:00,280.9900,62438,280.9900,281.3100
281.0100,2020-04-27 13:37:00,280.7100,31505,280.7380,281.0100
281.0100,2020-04-27 13:36:00,280.5600,41407,280.9100,280.7100
280.9399,2020-04-27 13:35:00,280.7500,30771,280.8450,280.9261
280.9693,2020-04-27 13:34:00,280.8500,22718,280.9200,280.8600
281.0560,2020-04-27 13:33:00,280.7800,37359,281.0100,280.9100
281.1065,2020-04-27 13:32:00,280.9300,27349,281.1000,281.0100
281.1500,2020-04-27 13:31:00,280.8950,39485,280.9900,281.1100
281.1750,2020-04-27 13:30:00,281.0100,25977,281.1500,281.0200
281.0980,2020-04-27 13:29:00,281.0100,42524,281.0200,281.0200
281.0900,2020-04-27 13:28:00,280.8700,58736,280.8700,281.0400
280.9300,2020-04-27 13:27:00,280.6111,51217,280.6300,280.8800
280.7000,2020-04-27 13:26:00,280.3600,44222,280.3848,280.6200
280.5900,2020-04-27 13:25:00,280.3522,49428,280.5300,280.4100
280.7700,2020-04-27 13:24:00,280.5450,47396,280.7670,280.5450
280.9700,2020-04-27 13:23:00,280.7300,36041,280.7300,280.7799
280.8099,2020-04-27 13:22:00,280.6300,39434,280.7200,280.7396
280.8500,2020-04-27 13:21:00,280.6801,31580,280.8000,280.7000
280.9600,2020-04-27 13:20:00,280.6250,50418,280.8800,280.7899
281.1400,2020-04-27 13:19:00,280.8501,39226,281.0619,280.8780
281.1498,2020-04-27 13:18:00,281.0200,45845,281.0600,281.0842
281.1400,2020-04-27 13:17:00,280.7183,121040,281.1400,281.0300
281.4400,2020-04-27 13:16:00,281.1200,28004,281.3461,281.1650
281.4100,2020-04-27 13:15:00,281.2900,14534,281.3442,281.3600
281.4599,2020-04-27 13:14:00,281.2799,24842,281.3100,281.3429
281.3697,2020-04-27 13:13:00,281.1579,32589,281.1579,281.2900
281.2400,2020-04-27 13:12:00,281.1000,18881,281.2000,281.1621
281.3050,2020-04-27 13:11:00,281.1800,17580,281.1900,281.2200
281.2800,2020-04-27 13:10:00,281.1079,21918,281.2550,281.1860
281.3100,2020-04-27 13:09:00,281.1600,41638,281.2950,281.2600
281.3000,2020-04-27 13:08:00,281.2100,21860,281.2700,281.3000
281.4200,2020-04-27 13:07:00,281.2700,20660,281.4200,281.2814
281.4000,2020-04-27 13:06:00,281.2000,47888,281.2730,281.4000
281.2288,2020-04-27 13:05:00,281.1000,13266,281.1000,281.1800
281.3700,2020-04-27 13:04:00,281.0300,40945,281.3502,281.1000
281.4250,2020-04-27 13:03:00,281.2900,34972,281.3480,281.3200
281.6588,2020-04-27 13:02:00,281.2800,46738,281.6100,281.3200
281.8200,2020-04-27 13:01:00,281.6100,17578,281.8064,281.6250
282.0100,2020-04-27 13:00:00,281.7600,23736,281.8300,281.8100
281.9400,2020-04-27 12:59:00,281.7550,27568,281.8550,281.8482
281.9400,2020-04-27 12:58:00,281.7801,42446,281.8300,281.8700
281.8300,2020-04-27 12:57:00,281.7100,25179,281.7700,281.8200
281.8700,2020-04-27 12:56:00,281.6200,33909,281.6200,281.7550
281.7200,2020-04-27 12:55:00,281.5500,19045,281.6900,281.6300
281.6900,2020-04-27 12:54:00,281.5532,32526,281.6000,281.6900
281.6800,2020-04-27 12:53:00,281.5400,21787,281.6800,281.5800
281.8600,2020-04-27 12:52:00,281.6000,22387,281.8600,281.6600
281.8700,2020-04-27 12:51:00,281.6800,29098,281.7100,281.8650
281.7650,2020-04-27 12:50:00,281.6822,14123,281.7400,281.6958
281.8000,2020-04-27 12:49:00,281.6200,29279,281.6600,281.7400
281.6700,2020-04-27 12:48:00,281.5000,21972,281.5240,281.6500
281.7300,2020-04-27 12:47:00,281.4800,39834,281.7300,281.5300
281.9600,2020-04-27 12:46:00,281.6400,28122,281.9200,281.7100
281.9900,2020-04-27 12:45:00,281.7500,27909,281.9100,281.9300
281.9250,2020-04-27 12:44:00,281.6400,38382,281.7000,281.9000
281.8599,2020-04-27 12:43:00,281.6200,52884,281.8599,281.6758
281.9400,2020-04-27 12:42:00,281.7600,17185,281.8700,281.8700
282.0800,2020-04-27 12:41:00,281.7300,25862,282.0400,281.8500
282.0600,2020-04-27 12:40:00,281.8500,23383,282.0000,282.0600
282.1000,2020-04-27 12:39:00,281.9900,16601,282.0300,282.0300
282.1600,2020-04-27 12:38:00,281.8800,48031,282.1284,282.0400
282.3600,2020-04-27 12:37:00,282.1500,24767,282.2200,282.1550
282.4000,2020-04-27 12:36:00,282.1013,58340,282.1206,282.2200
282.2100,2020-04-27 12:35:00,282.0800,24327,282.1000,282.1321
282.1500,2020-04-27 12:34:00,281.8800,43398,282.1500,282.1087
282.2300,2020-04-27 12:33:00,282.0444,29540,282.0580,282.1701
282.0699,2020-04-27 12:32:00,281.8500,28762,281.8500,282.0618
281.9180,2020-04-27 12:31:00,281.7600,27105,281.7700,281.8301
281.7900,2020-04-27 12:30:00,281.6800,26769,281.7300,281.7500
281.8000,2020-04-27 12:29:00,281.5200,48580,281.8000,281.7100
282.0188,2020-04-27 12:28:00,281.8000,22413,282.0188,281.8000
282.0800,2020-04-27 12:27:00,281.9200,26191,282.0160,282.0300
282.1000,2020-04-27 12:26:00,281.9600,24490,282.0300,282.0300
282.0560,2020-04-27 12:25:00,281.9000,36356,281.9501,282.0400
282.0200,2020-04-27 12:24:00,281.8300,39274,282.0200,281.9616
282.1398,2020-04-27 12:23:00,281.9900,42619,282.0099,282.0300
282.0563,2020-04-27 12:22:00,281.7102,35954,281.8700,282.0000
282.0200,2020-04-27 12:21:00,281.8700,26087,281.9950,281.8899
282.0400,2020-04-27 12:20:00,281.9356,20652,281.9356,282.0000
282.0900,2020-04-27 12:19:00,281.9200,42504,282.0200,281.9416
282.1700,2020-04-27 12:18:00,281.9700,28218,282.0000,282.0300
282.0750,2020-04-27 12:17:00,281.8800,82783,281.9000,282.0100
281.8800,2020-04-27 12:16:00,281.3800,75826,281.4620,281.8800
281.4913,2020-04-27 12:15:00,281.1800,66881,281.2500,281.4650
281.3172,2020-04-27 12:14:00,281.1000,26987,281.3000,281.2675
281.4700,2020-04-27 12:13:00,281.2000,53993,281.4600,281.3100
281.4707,2020-04-27 12:12:00,281.3000,34870,281.4100,281.4100
281.6600,2020-04-27 12:11:00,281.2500,104862,281.5200,281.3600
281.6200,2020-04-27 12:10:00,281.4375,34724,281.5100,281.5400
281.8200,2020-04-27 12:09:00,281.5400,45550,281.6900,281.5400
281.7100,2020-04-27 12:08:00,281.5400,29924,281.5534,281.6400
281.7400,2020-04-27 12:07:00,281.4000,51989,281.4800,281.5300
281.6700,2020-04-27 12:06:00,281.4200,56099,281.4200,281.4750
281.7000,2020-04-27 12:05:00,281.3800,49866,281.6350,281.4000
281.8300,2020-04-27 12:04:00,281.5000,63907,281.8300,281.6693
282.0699,2020-04-27 12:03:00,281.8000,51819,282.0300,281.8400
282.1027,2020-04-27 12:02:00,281.9000,59679,281.9600,282.0300
282.4599,2020-04-27 12:01:00,281.9600,59249,282.2400,281.9600
282.2599,2020-04-27 12:00:00,282.1100,21909,282.1403,282.2310
282.3700,2020-04-27 11:59:00,282.1100,35103,282.3700,282.1400
282.3900,2020-04-27 11:58:00,282.2500,36192,282.2700,282.3600
282.3807,2020-04-27 11:57:00,282.2000,35635,282.3807,282.3100
282.6000,2020-04-27 11:56:00,282.3200,32222,282.3200,282.4000
282.4800,2020-04-27 11:55:00,282.2700,41230,282.4100,282.3100
282.5100,2020-04-27 11:54:00,282.3200,33445,282.3391,282.4186
282.6499,2020-04-27 11:53:00,282.2700,52885,282.5601,282.3451
282.6600,2020-04-27 11:52:00,282.4600,43072,282.5900,282.5800
282.7900,2020-04-27 11:51:00,282.5600,42883,282.6350,282.5854
282.8150,2020-04-27 11:50:00,282.5802,30702,282.7850,282.6400
282.9400,2020-04-27 11:49:00,282.6101,46658,282.9099,282.7900
283.0400,2020-04-27 11:48:00,282.8700,30980,282.9450,282.9100
282.9896,2020-04-27 11:47:00,282.8200,29952,282.8300,282.9300
282.9500,2020-04-27 11:46:00,282.8000,34182,282.9017,282.8499
282.9150,2020-04-27 11:45:00,282.6500,36422,282.8510,282.9000
282.9100,2020-04-27 11:44:00,282.7600,49486,282.7800,282.8450
282.8200,2020-04-27 11:43:00,282.6800,23348,282.8150,282.7700
282.9100,2020-04-27 11:42:00,282.6800,39023,282.8900,282.8100
283.0600,2020-04-27 11:41:00,282.8200,42629,282.9356,282.8562
283.1900,2020-04-27 11:40:00,282.9500,25683,283.1200,282.9500
283.2000,2020-04-27 11:39:00,283.0301,35244,283.0600,283.1300
283.1500,2020-04-27 11:38:00,282.9800,34564,282.9813,283.0600
283.0900,2020-04-27 11:37:00,282.9500,35182,283.0615,282.9700
283.0700,2020-04-27 11:36:00,282.8200,49178,283.0000,283.0400
283.3300,2020-04-27 11:35:00,282.9844,54378,283.1900,282.9844
283.2500,2020-04-27 11:34:00,282.9200,50325,282.9200,283.2000
283.2400,2020-04-27 11:33:00,282.8700,36946,283.1000,282.9200
283.1382,2020-04-27 11:32:00,282.9000,51654,283.0500,283.1382
283.2100,2020-04-27 11:31:00,283.0200,43084,283.1100,283.0200
283.2000,2020-04-27 11:30:00,283.0200,45427,283.0800,283.1100
283.3150,2020-04-27 11:29:00,283.0700,55000,283.2900,283.0850
283.3100,2020-04-27 11:28:00,283.0500,60645,283.1531,283.3100
283.1600,2020-04-27 11:27:00,282.9301,40566,283.0900,283.1600
283.1500,2020-04-27 11:26:00,282.7700,94593,282.8600,283.0900
282.9800,2020-04-27 11:25:00,282.6800,61513,282.6900,282.8800
282.8100,2020-04-27 11:24:00,282.5400,58612,282.7700,282.7350
282.8600,2020-04-27 11:23:00,282.6800,38563,282.8501,282.7700
282.9400,2020-04-27 11:22:00,282.7700,50947,282.9100,282.8700
283.0100,2020-04-27 11:21:00,282.7007,83411,282.9150,282.9200
282.9700,2020-04-27 11:20:00,282.6180,67903,282.6200,282.9100
282.6300,2020-04-27 11:19:00,282.4500,59701,282.4800,282.6266
282.5000,2020-04-27 11:18:00,282.2302,48076,282.4322,282.4750
282.5497,2020-04-27 11:17:00,282.3200,41241,282.5340,282.4208
282.6800,2020-04-27 11:16:00,282.5000,49594,282.5800,282.5400
282.6927,2020-04-27 11:15:00,282.4800,55947,282.5800,282.5700
282.5900,2020-04-27 11:14:00,282.3500,65399,282.4300,282.5900
282.4300,2020-04-27 11:13:00,282.1000,57052,282.1057,282.4300
282.2299,2020-04-27 11:12:00,281.9000,40924,282.0400,282.0950
282.2500,2020-04-27 11:11:00,281.9000,70271,282.0650,282.0800
282.0900,2020-04-27 11:10:00,281.8800,52875,281.9300,282.0758
282.0000,2020-04-27 11:09:00,281.7900,45770,281.9700,281.8893
282.0000,2020-04-27 11:08:00,281.7600,85691,281.8100,282.0000
281.8150,2020-04-27 11:07:00,281.4700,61640,281.6700,281.8100
281.6710,2020-04-27 11:06:00,281.3700,45047,281.3950,281.6600
281.4740,2020-04-27 11:05:00,281.2000,73010,281.3012,281.3900
281.3510,2020-04-27 11:04:00,281.1665,47136,281.2800,281.2800
281.3500,2020-04-27 11:03:00,280.8800,116615,280.8800,281.2500
281.1500,2020-04-27 11:02:00,280.7100,109185,281.1500,280.9000
281.5600,2020-04-27 11:01:00,281.1200,57619,281.3700,281.1400
281.6900,2020-04-27 11:00:00,281.2320,68083,281.6850,281.3700
281.9100,2020-04-27 10:59:00,281.6200,54630,281.8100,281.6600
282.1000,2020-04-27 10:58:00,281.7800,55345,282.0500,281.8100
282.1300,2020-04-27 10:57:00,281.9000,65678,281.9400,282.0400
281.9700,2020-04-27 10:56:00,281.7800,60201,281.8920,281.9300
281.8999,2020-04-27 10:55:00,281.5700,69533,281.8000,281.8778
282.0583,2020-04-27 10:54:00,281.7300,81707,282.0500,281.7858
282.0800,2020-04-27 10:53:00,281.4800,116880,281.4800,282.0482
281.5400,2020-04-27 10:52:00,281.1300,59122,281.1400,281.4501
281.6650,2020-04-27 10:51:00,281.1200,98596,281.4762,281.1500
281.4708,2020-04-27 10:50:00,281.2000,41821,281.2200,281.4708
281.5600,2020-04-27 10:49:00,281.1500,85435,281.4903,281.2095
281.5200,2020-04-27 10:48:00,281.2500,59551,281.2900,281.4700
281.4500,2020-04-27 10:47:00,281.0500,115815,281.3988,281.2900
281.7600,2020-04-27 10:46:00,281.3400,93392,281.7600,281.3400
282.0000,2020-04-27 10:45:00,281.7200,57079,281.9400,281.7500
282.0310,2020-04-27 10:44:00,281.7700,75390,282.0200,281.9599
282.1500,2020-04-27 10:43:00,281.9100,46567,282.1500,282.0000
282.2400,2020-04-27 10:42:00,282.0200,41886,282.1250,282.1501
282.2600,2020-04-27 10:41:00,282.1000,39800,282.2200,282.1000
282.2300,2020-04-27 10:40:00,281.9200,53469,282.1600,282.2300
282.2100,2020-04-27 10:39:00,281.9200,59362,281.9200,282.1791
282.3600,2020-04-27 10:38:00,281.9100,56888,282.3183,281.9297
